Player,year,pct_of_cap,salary_cap,YRS,is_retained,Cap_Pct,Rk,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Rk_t1,Age_t1,G_t1,GS_t1,MP_t1,FG_t1,FGA_t1,FG%_t1,3P_t1,3PA_t1,3P%_t1,2P_t1,2PA_t1,2P%_t1,eFG%_t1,FT_t1,FTA_t1,FT%_t1,ORB_t1,DRB_t1,TRB_t1,AST_t1,STL_t1,BLK_t1,TOV_t1,PF_t1,PTS_t1,PER_t1,TS%_t1,3PAr_t1,FTr_t1,ORB%_t1,DRB%_t1,TRB%_t1,AST%_t1,STL%_t1,BLK%_t1,TOV%_t1,USG%_t1,OWS_t1,DWS_t1,WS_t1,WS/48_t1,OBPM_t1,DBPM_t1,BPM_t1,VORP_t1,Rk_t2,Age_t2,G_t2,GS_t2,MP_t2,FG_t2,FGA_t2,FG%_t2,3P_t2,3PA_t2,3P%_t2,2P_t2,2PA_t2,2P%_t2,eFG%_t2,FT_t2,FTA_t2,FT%_t2,ORB_t2,DRB_t2,TRB_t2,AST_t2,STL_t2,BLK_t2,TOV_t2,PF_t2,PTS_t2,PER_t2,TS%_t2,3PAr_t2,FTr_t2,ORB%_t2,DRB%_t2,TRB%_t2,AST%_t2,STL%_t2,BLK%_t2,TOV%_t2,USG%_t2,OWS_t2,DWS_t2,WS_t2,WS/48_t2,OBPM_t2,DBPM_t2,BPM_t2,VORP_t2
Justise Winslow,2021,0.0347,109140000,2,0,0.0347,3.1489361702127594,0.2553191489361697,0.27659574468085046,0.010638297872340403,0.20744680851063785,0.029787234042553127,0.08617021276595727,0.0037446808510638216,0.004255319148936162,0.022340425531914846,0.0019680851063829745,0.02659574468085101,0.06382978723404242,0.004361702127659565,0.003999999999999991,0.008510638297872323,0.013829787234042525,0.006074468085106369,0.007446808510638282,0.04042553191489353,0.04787234042553181,0.020212765957446765,0.006382978723404242,0.005319148936170201,0.014893617021276563,0.019148936170212724,0.07234042553191473,0.0659574468085105,0.004202127659574459,0.002734042553191484,0.0017765957446808473,0.03936170212765949,0.22446808510638253,0.13085106382978695,0.14148936170212736,0.014893617021276563,0.022340425531914846,0.1499999999999997,0.23297872340425482,-0.013829787234042525,0.006382978723404242,-0.007446808510638282,-0.0007021276595744666,-0.0659574468085105,0.002127659574468081,-0.06382978723404242,-0.005319148936170201,2.2787234042553144,0.15957446808510606,0.3063829787234036,0.07021276595744666,0.10276595744680829,0.014680851063829756,0.034468085106382905,0.0027319148936170152,0.0019148936170212724,0.008936170212765939,0.0014489361702127628,0.012765957446808484,0.025531914893616968,0.003172340425531908,0.0029170212765957386,0.005106382978723394,0.008936170212765939,0.0037723404255319065,0.006382978723404242,0.020425531914893574,0.026808510638297815,0.011489361702127636,0.004468085106382969,0.003191489361702121,0.006382978723404242,0.008936170212765939,0.03638297872340418,0.08361702127659557,0.003057446808510632,0.0016404255319148902,0.0016404255319148902,0.04468085106382969,0.13340425531914865,0.08936170212765938,0.10276595744680829,0.014042553191489332,0.018510638297872303,0.09319148936170193,0.12063829787234015,-0.0019148936170212724,0.007021276595744666,0.005106382978723394,0.0003063829787234036,-0.017234042553191452,0.006382978723404242,-0.01085106382978721,0.0006382978723404242,1.2212765957446783,0.1106382978723402,0.12340425531914868,0.04680851063829778,0.11404255319148912,0.01191489361702125,0.0289361702127659,0.0017404255319148898,0.002127659574468081,0.006808510638297859,0.0013234042553191463,0.00978723404255317,0.022553191489361656,0.0018638297872340388,0.0018893617021276557,0.0029787234042553123,0.004255319148936162,0.0030382978723404192,0.007234042553191475,0.014042553191489332,0.021276595744680805,0.01446808510638295,0.004255319148936162,0.0017021276595744648,0.006382978723404243,0.013191489361702101,0.0289361702127659,0.039574468085106305,0.0019829787234042513,0.0009659574468085086,0.0005999999999999988,0.030638297872340365,0.06085106382978711,0.04553191489361693,0.07319148936170197,0.008085106382978706,0.00553191489361701,0.07234042553191475,0.060425531914893485,-0.0004255319148936162,0.002127659574468081,0.0017021276595744648,9.361702127659555e-05,-0.01446808510638295,0.002553191489361697,-0.01191489361702125,-0.0008510638297872324
George Hill,2021,0.0356,109140000,2,0,0.0356,2.340425531914889,0.3617021276595737,0.3191489361702121,0.18085106382978686,0.23829787234042502,0.03404255319148929,0.07021276595744666,0.005127659574468074,0.010638297872340403,0.02872340425531909,0.004127659574468076,0.022340425531914846,0.041489361702127574,0.005819148936170201,0.005968085106382966,0.013829787234042525,0.018085106382978684,0.008510638297872323,0.005319148936170201,0.015957446808510606,0.021276595744680805,0.025531914893616968,0.008510638297872323,0.002127659574468081,0.010638297872340403,0.010638297872340403,0.0925531914893615,0.13936170212765928,0.0063404255319148796,0.004319148936170204,0.0027021276595744622,0.02765957446808505,0.0765957446808509,0.05212765957446798,0.17021276595744644,0.017021276595744646,0.007446808510638282,0.131914893617021,0.1691489361702124,0.009574468085106362,0.006382978723404242,0.014893617021276563,0.0010638297872340404,-0.010638297872340403,-0.002127659574468081,-0.012765957446808484,0.0010638297872340404,2.1063829787233996,0.22340425531914845,0.34468085106382906,0.10851063829787211,0.14808510638297842,0.014042553191489332,0.03255319148936163,0.0027382978723404193,0.005106382978723394,0.015957446808510606,0.001953191489361698,0.008936170212765939,0.01659574468085103,0.003485106382978716,0.003217021276595738,0.007021276595744666,0.007021276595744666,0.005865957446808498,0.004468085106382969,0.014042553191489332,0.018510638297872303,0.014042553191489332,0.005106382978723394,0.0006382978723404242,0.005106382978723394,0.008297872340425515,0.0395744680851063,0.06510638297872326,0.003523404255319141,0.003108510638297865,0.0014361702127659544,0.021063829787233996,0.06191489361702114,0.04212765957446799,0.0791489361702126,0.010212765957446787,0.003191489361702121,0.07595744680851048,0.07468085106382963,0.008297872340425515,0.006382978723404242,0.014680851063829756,0.000555319148936169,-0.014042553191489332,0.0038297872340425448,-0.010212765957446787,0.0006382978723404242,1.5276595744680819,0.1531914893617018,0.19574468085106345,0.004255319148936162,0.07702127659574452,0.007234042553191475,0.015319148936170182,0.0019999999999999957,0.0029787234042553123,0.008936170212765939,0.0015234042553191457,0.004255319148936162,0.006382978723404243,0.00263829787234042,0.0024340425531914844,0.0038297872340425456,0.005106382978723394,0.0032510638297872274,0.0012765957446808484,0.006382978723404243,0.007659574468085091,0.010212765957446787,0.002553191489361697,0.0004255319148936162,0.0029787234042553123,0.005106382978723394,0.021276595744680805,0.04510638297872331,0.0025957446808510583,0.0024340425531914844,0.0014085106382978696,0.008510638297872323,0.036595744680850986,0.02297872340425527,0.07106382978723388,0.006382978723404243,0.002553191489361697,0.06468085106382965,0.048085106382978623,0.004680851063829778,0.0034042553191489296,0.008085106382978706,0.0004553191489361693,-0.010212765957446787,0.0038297872340425456,-0.006382978723404243,0.0004255319148936162
Terence Davis,2021,0.0356,109140000,2,1,0.0356,2.351063829787229,0.24468085106382928,0.6489361702127646,0.04255319148936161,0.18723404255319112,0.03404255319148929,0.07978723404255303,0.0045531914893616925,0.017021276595744646,0.04680851063829778,0.003904255319148928,0.017021276595744646,0.03297872340425525,0.005457446808510627,0.005691489361702116,0.007446808510638282,0.009574468085106362,0.00870212765957445,0.003191489361702121,0.02340425531914889,0.02659574468085101,0.014893617021276563,0.007446808510638282,0.002127659574468081,0.010638297872340403,0.017021276595744646,0.0925531914893615,0.1351063829787231,0.005904255319148924,0.006234042553191476,0.0012872340425531888,0.021276595744680805,0.1499999999999997,0.08404255319148919,0.1212765957446806,0.021276595744680805,0.012765957446808484,0.12340425531914867,0.2319148936170208,0.0010638297872340404,0.008510638297872323,0.008510638297872323,0.0004042553191489353,-0.009574468085106362,-0.009574468085106362,-0.018085106382978684,0.0010638297872340404,1.0914893617021253,0.1531914893617018,0.19148936170212724,0.07021276595744666,0.11425531914893591,0.024255319148936118,0.05680851063829775,0.002699999999999994,0.010212765957446787,0.03191489361702121,0.0020999999999999955,0.013404255319148907,0.024893617021276543,0.003459574468085099,0.0032872340425531845,0.0076595744680850895,0.009574468085106362,0.005221276595744669,0.002553191489361697,0.017872340425531878,0.01978723404255315,0.008297872340425515,0.005106382978723394,0.002553191489361697,0.007021276595744666,0.014680851063829756,0.06638297872340412,0.09319148936170193,0.003465957446808504,0.0035617021276595673,0.0010531914893617,0.014042553191489332,0.10851063829787211,0.0606382978723403,0.07595744680851048,0.014042553191489332,0.011489361702127636,0.06574468085106369,0.1634042553191486,0.0,0.003191489361702121,0.003191489361702121,0.0002808510638297866,-0.0038297872340425448,-0.002553191489361697,-0.005744680851063818,0.0012765957446808484,1.2255319148936143,0.10638297872340403,0.27234042553191434,0.021276595744680805,0.05574468085106372,0.010212765957446787,0.02425531914893612,0.0017999999999999963,0.005957446808510625,0.016170212765957412,0.001557446808510635,0.004255319148936162,0.008085106382978706,0.002285106382978719,0.0023191489361702082,0.002127659574468081,0.0029787234042553123,0.0033659574468085035,0.0012765957446808484,0.008085106382978706,0.009361702127659556,0.004255319148936162,0.0029787234042553123,0.0008510638297872324,0.0034042553191489296,0.006808510638297859,0.02851063829787228,0.05489361702127648,0.0023957446808510587,0.0028425531914893563,0.000502127659574467,0.011489361702127636,0.06851063829787221,0.03999999999999992,0.04723404255319139,0.010212765957446787,0.005106382978723394,0.05191489361702117,0.09446808510638278,0.0,0.0038297872340425456,0.0038297872340425456,0.0002297872340425527,-0.00553191489361701,-0.0012765957446808484,-0.006382978723404243,0.0004255319148936162
Didi Louzada,2021,0.0159,109140000,4,1,0.0159,6.172506738544479,0.2830188679245285,0.04043126684636122,0.0,0.25202156334231823,0.013477088948787071,0.057951482479784405,0.0031132075471698136,0.00943396226415095,0.0363881401617251,0.003369272237196768,0.004043126684636121,0.022911051212938023,0.0026954177897574147,0.004150943396226418,0.0,0.0,,0.004043126684636121,0.00943396226415095,0.013477088948787071,0.013477088948787071,0.00943396226415095,0.0,0.013477088948787071,0.022911051212938023,0.0363881401617251,-0.012129380053908364,0.004150943396226418,0.008288409703504048,0.0,0.025606469002695434,0.05256064690026958,0.03908355795148251,0.08760107816711597,0.022911051212938023,0.0,0.25336927223719696,0.16172506738544487,-0.0013477088948787074,0.0,-0.0013477088948787074,-0.0013342318059299202,-0.10512129380053915,-0.02425876010781673,-0.12938005390835589,-0.0013477088948787074,3.5256064690026974,0.17789757412398935,0.07277628032345018,0.008086253369272243,0.11563342318059308,0.010512129380053916,0.029919137466307304,0.0029433962264150963,0.008086253369272243,0.02102425876010783,0.0031617250673854473,0.002425876010781673,0.008894878706199467,0.002425876010781673,0.004043126684636121,0.0016172506738544486,0.0016172506738544486,0.008086253369272243,0.004851752021563346,0.010512129380053916,0.015363881401617261,0.004851752021563346,0.0016172506738544486,0.0016172506738544486,0.004851752021563346,0.01132075471698114,0.03153638814016175,0.051752021563342354,0.004180592991913749,0.005636118598382753,0.0004932614555256069,0.03315363881401619,0.08571428571428577,0.058221024258760155,0.042857142857142885,0.006469002695417794,0.012129380053908364,0.10431266846361194,0.10512129380053915,0.0,0.0,0.0,-4.043126684636122e-05,-0.03315363881401619,-0.027493261455525626,-0.06064690026954182,-0.0016172506738544486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Len,2021,0.0332,109140000,2,0,0.0332,3.2340425531914825,0.2872340425531909,0.6808510638297858,0.4468085106382969,0.16276595744680816,0.02872340425531909,0.04574468085106373,0.006542553191489347,0.0010638297872340404,0.004255319148936162,0.003404255319148929,0.02659574468085101,0.04255319148936161,0.00685106382978722,0.006691489361702114,0.011702127659574445,0.019148936170212724,0.006691489361702114,0.012765957446808484,0.029787234042553127,0.04361702127659565,0.008510638297872323,0.003191489361702121,0.010638297872340403,0.009574468085106362,0.021276595744680805,0.07021276595744666,0.1744680851063826,0.006840425531914879,0.0009574468085106362,0.004436170212765948,0.09042553191489343,0.20957446808510594,0.1499999999999997,0.07446808510638282,0.009574468085106362,0.059574468085106254,0.15212765957446778,0.17340425531914858,0.015957446808510606,0.013829787234042525,0.02872340425531909,0.0014148936170212737,-0.012765957446808484,0.010638297872340403,-0.0010638297872340404,0.005319148936170201,2.1829787234042506,0.17872340425531877,0.24893617021276543,0.06382978723404242,0.10148936170212744,0.015319148936170179,0.028723404255319086,0.0034085106382978655,0.0012765957446808484,0.003191489361702121,0.001825531914893613,0.014680851063829756,0.025531914893616968,0.0036255319148936088,0.003517021276595737,0.007021276595744666,0.010212765957446787,0.004155319148936161,0.008297872340425515,0.017872340425531878,0.026170212765957386,0.0076595744680850895,0.0019148936170212724,0.0038297872340425448,0.007021276595744666,0.01659574468085103,0.03829787234042545,0.08361702127659557,0.003682978723404247,0.0007595744680851047,0.0022851063829787185,0.05744680851063817,0.12319148936170186,0.0899999999999998,0.06765957446808496,0.006382978723404242,0.022340425531914846,0.11106382978723381,0.10914893617021253,0.002553191489361697,0.003191489361702121,0.005744680851063818,0.00044680851063829693,-0.020425531914893574,0.0019148936170212724,-0.018510638297872303,-0.0006382978723404242,2.131914893617017,0.12340425531914868,0.1106382978723402,0.008510638297872323,0.026382978723404202,0.002553191489361697,0.005106382978723394,0.002268085106382974,0.0,0.0004255319148936162,0.0,0.002553191489361697,0.004680851063829778,0.002429787234042548,0.002268085106382974,0.0017021276595744648,0.002553191489361697,0.002927659574468079,0.0038297872340425456,0.005957446808510625,0.00978723404255317,0.002127659574468081,0.0008510638297872324,0.0017021276595744648,0.002553191489361697,0.004680851063829778,0.007234042553191475,0.054468085106382874,0.0024680851063829732,0.0002851063829787228,0.002268085106382974,0.07319148936170197,0.1080851063829785,0.09063829787234025,0.039574468085106305,0.005106382978723394,0.02553191489361697,0.12851063829787207,0.05999999999999988,0.0004255319148936162,0.0008510638297872324,0.0012765957446808484,0.0003617021276595737,-0.020851063829787193,0.0038297872340425456,-0.017021276595744646,-0.0004255319148936162
Willy Hernangomez,2021,0.0207,109140000,3,1,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boban Marjanovic,2021,0.0311,109140000,2,1,0.0311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Muscala,2021,0.0311,109140000,2,1,0.0311,2.031914893617017,0.3085106382978717,0.3723404255319141,0.0,0.1957446808510634,0.03617021276595737,0.08085106382978706,0.0047446808510638195,0.020212765957446765,0.056382978723404135,0.003936170212765949,0.015957446808510606,0.025531914893616968,0.006531914893617007,0.00609574468085105,0.009574468085106362,0.010638297872340403,0.00975531914893615,0.005319148936170201,0.03404255319148929,0.04042553191489353,0.008510638297872323,0.002127659574468081,0.003191489361702121,0.006382978723404242,0.015957446808510606,0.1031914893617019,0.15638297872340393,0.006372340425531901,0.007329787234042537,0.0014361702127659544,0.03191489361702121,0.1957446808510634,0.11276595744680827,0.07446808510638282,0.006382978723404242,0.015957446808510606,0.07340425531914878,0.21276595744680807,0.009574468085106362,0.004255319148936162,0.013829787234042525,0.0010212765957446786,0.009574468085106362,-0.010638297872340403,-0.0010638297872340404,0.003191489361702121,1.634042553191486,0.19148936170212724,0.27446808510638243,0.0,0.08808510638297853,0.01659574468085103,0.037021276595744605,0.0029106382978723346,0.010212765957446787,0.024255319148936118,0.0027382978723404193,0.006382978723404242,0.012765957446808484,0.003229787234042546,0.003810638297872332,0.007021276595744666,0.008297872340425515,0.005374468085106371,0.003191489361702121,0.015957446808510606,0.019148936170212724,0.003191489361702121,0.002553191489361697,0.0038297872340425448,0.0019148936170212724,0.008297872340425515,0.051063829787233936,0.12574468085106355,0.004021276595744672,0.004193617021276587,0.0014680851063829758,0.02297872340425527,0.12191489361702103,0.07148936170212751,0.0395744680851063,0.009574468085106362,0.026170212765957386,0.03127659574468079,0.13340425531914865,0.008936170212765939,0.004468085106382969,0.013404255319148907,0.0010851063829787212,0.024255319148936118,0.0076595744680850895,0.03191489361702121,0.007021276595744666,1.3531914893616992,0.131914893617021,0.26808510638297817,0.03829787234042545,0.06382978723404242,0.008936170212765939,0.01957446808510634,0.0019106382978723365,0.00553191489361701,0.014042553191489332,0.0016638297872340392,0.0034042553191489296,0.00553191489361701,0.0025021276595744626,0.0024978723404255267,0.002553191489361697,0.0034042553191489296,0.003272340425531908,0.002553191489361697,0.01106382978723402,0.013617021276595719,0.0034042553191489296,0.0008510638297872324,0.0017021276595744648,0.0017021276595744648,0.006808510638297859,0.025957446808510583,0.0553191489361701,0.002587234042553186,0.0030170212765957384,0.0007574468085106366,0.017872340425531878,0.08127659574468069,0.04936170212765947,0.030212765957446742,0.0034042553191489296,0.00978723404255317,0.0289361702127659,0.06425531914893604,0.005957446808510625,0.004680851063829778,0.010638297872340403,0.0005446808510638286,-0.0012765957446808484,-0.0004255319148936162,-0.0017021276595744648,0.0017021276595744648
Georges Niang,2021,0.0294,109140000,2,0,0.0294,3.085106382978717,0.2872340425531909,0.765957446808509,0.10638297872340403,0.17021276595744644,0.02659574468085101,0.059574468085106254,0.004648936170212756,0.018085106382978684,0.04361702127659565,0.004521276595744671,0.007446808510638282,0.017021276595744646,0.004989361702127649,0.006276595744680837,0.003191489361702121,0.003191489361702121,0.010180851063829766,0.004255319148936162,0.022340425531914846,0.025531914893616968,0.008510638297872323,0.003191489361702121,0.0010638297872340404,0.007446808510638282,0.017021276595744646,0.07340425531914878,0.1212765957446806,0.006404255319148923,0.00767021276595743,0.000606382978723403,0.02872340425531909,0.13829787234042523,0.08617021276595727,0.07765957446808494,0.011702127659574445,0.006382978723404242,0.1159574468085104,0.185106382978723,0.012765957446808484,0.014893617021276563,0.02765957446808505,0.0011489361702127635,-0.004255319148936162,0.0010638297872340404,-0.003191489361702121,0.005319148936170201,1.3276595744680824,0.17872340425531877,0.4851063829787224,0.04468085106382969,0.14553191489361672,0.020425531914893574,0.04723404255319139,0.0027893617021276535,0.013404255319148907,0.03255319148936163,0.0025723404255319094,0.0076595744680850895,0.014680851063829756,0.0032617021276595674,0.003670212765957439,0.004468085106382969,0.005106382978723394,0.005623404255319137,0.0019148936170212724,0.014680851063829756,0.017234042553191452,0.008297872340425515,0.002553191489361697,0.0012765957446808484,0.005106382978723394,0.015957446808510606,0.05872340425531902,0.06829787234042538,0.0037914893617021195,0.0043851063829787144,0.0006702127659574454,0.010212765957446787,0.07212765957446793,0.041489361702127574,0.055531914893616904,0.005744680851063818,0.004468085106382969,0.0580851063829786,0.10723404255319126,0.009574468085106362,0.008297872340425515,0.017872340425531878,0.0004914893617021266,-0.005106382978723394,-0.007021276595744666,-0.012127659574468059,0.0,1.004255319148934,0.12340425531914868,0.3319148936170206,0.004255319148936162,0.08255319148936152,0.01191489361702125,0.027234042553191437,0.0018808510638297835,0.008510638297872323,0.020851063829787193,0.0017063829787234007,0.0038297872340425456,0.006382978723404243,0.002451063829787229,0.002536170212765952,0.002127659574468081,0.002553191489361697,0.0036893617021276515,0.0008510638297872324,0.008936170212765939,0.010212765957446787,0.004255319148936162,0.0017021276595744648,0.0008510638297872324,0.0029787234042553123,0.008085106382978706,0.03489361702127652,0.04638297872340416,0.0025957446808510583,0.0032553191489361638,0.0003829787234042545,0.006382978723404243,0.054468085106382874,0.030638297872340365,0.031063829787233977,0.004255319148936162,0.0038297872340425456,0.03999999999999992,0.07234042553191475,0.004680851063829778,0.005957446808510625,0.010638297872340403,0.0003319148936170206,-0.0017021276595744648,-0.004255319148936162,-0.005957446808510625,0.0008510638297872324
Nicolas Batum,2021,0.0282,109140000,2,1,0.0282,2.542553191489356,0.3404255319148929,0.712765957446807,0.4042553191489353,0.291489361702127,0.030851063829787168,0.06489361702127645,0.004936170212765947,0.017021276595744646,0.04361702127659565,0.004297872340425523,0.012765957446808484,0.022340425531914846,0.0061595744680850925,0.00635106382978722,0.007446808510638282,0.009574468085106362,0.008808510638297854,0.007446808510638282,0.04255319148936161,0.0499999999999999,0.02340425531914889,0.010638297872340403,0.006382978723404242,0.008510638297872323,0.015957446808510606,0.08617021276595727,0.13723404255319122,0.006563829787234028,0.007021276595744666,0.0014999999999999968,0.03404255319148929,0.1691489361702124,0.1031914893617019,0.11170212765957423,0.020212765957446765,0.019148936170212724,0.11489361702127636,0.12553191489361676,0.02872340425531909,0.024468085106382924,0.05319148936170202,0.0014042553191489333,0.006382978723404242,0.015957446808510606,0.022340425531914846,0.020212765957446765,1.525531914893614,0.21063829787233998,0.3765957446808503,0.34468085106382906,0.1582978723404252,0.019148936170212724,0.04212765957446799,0.002955319148936164,0.011489361702127636,0.02936170212765951,0.002553191489361697,0.0076595744680850895,0.012765957446808484,0.0038744680851063745,0.0038425531914893533,0.002553191489361697,0.0038297872340425448,0.004199999999999991,0.003191489361702121,0.024255319148936118,0.027446808510638236,0.01085106382978721,0.006382978723404242,0.004468085106382969,0.004468085106382969,0.008936170212765939,0.05297872340425521,0.08617021276595727,0.0038808510638297785,0.00445531914893616,0.0006255319148936156,0.014042553191489332,0.10085106382978702,0.05872340425531902,0.06191489361702114,0.012127659574468059,0.015319148936170179,0.05744680851063817,0.08489361702127642,0.010212765957446787,0.013404255319148907,0.023617021276595696,0.0007851063829787217,0.003191489361702121,0.012127659574468059,0.014680851063829756,0.010212765957446787,1.3574468085106355,0.1446808510638295,0.3319148936170206,0.08085106382978707,0.09319148936170193,0.008936170212765939,0.020851063829787193,0.0017872340425531877,0.006808510638297859,0.01744680851063826,0.0016638297872340392,0.002127659574468081,0.0034042553191489296,0.0023957446808510587,0.002480851063829782,0.0017021276595744648,0.002553191489361697,0.003012765957446802,0.0034042553191489296,0.012765957446808486,0.016170212765957412,0.006808510638297859,0.0029787234042553123,0.002553191489361697,0.002553191489361697,0.008085106382978706,0.025957446808510583,0.04680851063829778,0.0025276595744680797,0.003540425531914886,0.0005361702127659563,0.01744680851063826,0.06553191489361689,0.04170212765957439,0.03999999999999992,0.006382978723404243,0.00978723404255317,0.04723404255319139,0.04893617021276586,0.007234042553191475,0.008085106382978706,0.015319148936170182,0.0004297872340425523,-0.0034042553191489296,0.005106382978723394,0.002127659574468081,0.004255319148936162
Jordan McLaughlin,2021,0.0178,109140000,3,1,0.0178,3.9787234042553106,0.2553191489361697,0.5425531914893605,0.021276595744680805,0.1957446808510634,0.021276595744680805,0.0499999999999999,0.004393617021276586,0.006382978723404242,0.019148936170212724,0.0038191489361702044,0.013829787234042525,0.030851063829787168,0.00475531914893616,0.0051170212765957335,0.005319148936170201,0.006382978723404242,0.008159574468085089,0.004255319148936162,0.018085106382978684,0.022340425531914846,0.04042553191489353,0.010638297872340403,0.0010638297872340404,0.010638297872340403,0.009574468085106362,0.05319148936170202,0.12765957446808485,0.005340425531914882,0.004042553191489353,0.00131914893617021,0.024468085106382924,0.1106382978723402,0.0659574468085105,0.2978723404255313,0.02765957446808505,0.006382978723404242,0.17765957446808472,0.1457446808510635,0.006382978723404242,0.006382978723404242,0.012765957446808484,0.000659574468085105,-0.021276595744680805,0.002127659574468081,-0.018085106382978684,0.0010638297872340404,2.81489361702127,0.15957446808510606,0.39574468085106296,0.019148936170212724,0.0925531914893615,0.008936170212765939,0.020425531914893574,0.0028085106382978666,0.002553191489361697,0.008936170212765939,0.0020297872340425487,0.006382978723404242,0.012127659574468059,0.0033829787234042484,0.003242553191489355,0.003191489361702121,0.0038297872340425448,0.004787234042553181,0.002553191489361697,0.0076595744680850895,0.009574468085106362,0.018510638297872303,0.005744680851063818,0.0012765957446808484,0.0038297872340425448,0.005744680851063818,0.024255319148936118,0.08553191489361683,0.0034148936170212696,0.0027127659574468026,0.0012765957446808484,0.01659574468085103,0.05617021276595733,0.035744680851063755,0.1665957446808507,0.019148936170212724,0.007021276595744666,0.0951063829787232,0.07531914893617006,0.008297872340425515,0.006382978723404242,0.014680851063829756,0.0007851063829787217,-0.0076595744680850895,0.010212765957446787,0.002553191489361697,0.0038297872340425448,1.8297872340425494,0.1106382978723402,0.18297872340425492,0.0,0.06723404255319135,0.005957446808510625,0.01446808510638295,0.0017914893617021238,0.002553191489361697,0.007659574468085091,0.0013106382978723377,0.0038297872340425456,0.006808510638297859,0.0023489361702127612,0.0021404255319148894,0.0012765957446808484,0.0017021276595744648,0.0035446808510638224,0.0012765957446808484,0.004680851063829778,0.005957446808510625,0.01446808510638295,0.0029787234042553123,0.0004255319148936162,0.0034042553191489296,0.0029787234042553123,0.0157446808510638,0.05021276595744671,0.002238297872340421,0.0022893617021276552,0.0005276595744680841,0.010638297872340403,0.032340425531914824,0.02170212765957442,0.11659574468085082,0.009361702127659556,0.002127659574468081,0.07531914893617006,0.049787234042553086,0.0029787234042553123,0.002553191489361697,0.00553191489361701,0.00039999999999999915,-0.00553191489361701,0.002553191489361697,-0.0029787234042553123,0.0008510638297872324
Frank Jackson,2021,0.0266999999999999,109140000,2,1,0.0266999999999999,2.0085470085470045,0.23504273504273457,0.42735042735042644,0.06410256410256397,0.19764957264957225,0.03632478632478625,0.07799145299145283,0.004882478632478622,0.016025641025640993,0.04059829059829051,0.004348290598290589,0.01923076923076919,0.03846153846153838,0.005448717948717937,0.005993589743589732,0.016025641025640993,0.020299145299145255,0.008685897435897417,0.004273504273504265,0.01923076923076919,0.02350427350427346,0.009615384615384595,0.004273504273504265,0.0,0.009615384615384595,0.01388888888888886,0.1047008547008545,0.14102564102564072,0.006388888888888875,0.005470085470085459,0.0027350427350427294,0.02350427350427346,0.11538461538461516,0.0694444444444443,0.08440170940170923,0.010683760683760661,0.0010683760683760663,0.10042735042735022,0.2275641025641021,0.0074786324786324625,0.004273504273504265,0.012820512820512794,0.0008119658119658102,-0.0010683760683760663,-0.01709401709401706,-0.018162393162393126,0.0010683760683760663,1.0641025641025619,0.1474358974358971,0.33974358974358904,0.04487179487179478,0.14102564102564072,0.023717948717948672,0.05833333333333321,0.0025769230769230717,0.010256410256410236,0.0339743589743589,0.00197435897435897,0.012820512820512794,0.024358974358974307,0.0033910256410256343,0.0031474358974358904,0.010256410256410236,0.012820512820512794,0.00530128205128204,0.002564102564102559,0.008333333333333316,0.010256410256410236,0.006410256410256397,0.0032051282051281985,0.0012820512820512794,0.004487179487179478,0.010897435897435874,0.0679487179487178,0.0679487179487178,0.0033974358974358907,0.003705128205128197,0.0013782051282051253,0.010897435897435874,0.04294871794871786,0.025641025641025588,0.048717948717948614,0.007051282051282037,0.004487179487179478,0.04294871794871786,0.1339743589743587,0.001923076923076919,0.002564102564102559,0.004487179487179478,0.00019871794871794828,-0.011538461538461515,-0.010897435897435874,-0.02243589743589739,-0.002564102564102559,2.2991452991452945,0.10256410256410237,0.004273504273504265,0.0,0.021367521367521323,0.0,0.012820512820512796,0.0,0.0,0.004273504273504265,0.0,0.0,0.00854700854700853,0.0,0.0,0.0,0.0,,0.004273504273504265,0.004273504273504265,0.00854700854700853,0.004273504273504265,0.0,0.0,0.0,0.0,0.0,-0.029059829059829,0.0,0.0014230769230769204,0.0,0.0935897435897434,0.09102564102564085,0.09230769230769212,0.0970085470085468,0.0,0.0,0.0,0.10726495726495705,0.0,0.0,0.0,-0.001615384615384612,-0.053418803418803305,-0.0418803418803418,-0.09487179487179469,0.0
